Id,C1x2FechaEvento,C4x1Posicion,C4x2DemText,DemandaFormateada,C4x3ClasificacionLAOMS,C4x3x1SubclasificacionLAOMS,Clasificación en tesis,Ayotzinapa,Reforma educativa
C-511,04/07/2016,A favor,Abrogación de la reforma educativa.,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-512,06/07/2016,A favor,Demandar semillas del Programa de Incentivos para Productores de Maíz y Frijol (Pimaf).,[a favor] demandar semillas del programa de incentivos para productores de maíz y frijol (pimaf),2. Bienes y servicios (especie) / efectivo y presupuesto (dinero),6. Rurales,Recursos (rurales),0,0
C-513,06/07/2016,A favor,"Renuncia de la secretaria estatal de la educación, Esthela Guitiérrez","[a favor] renuncia de la secretaria de educación en el estado, esthela gutiérrez",10. Transparencia y negociación,"5. Reinstalación, remoción o renuncia de funcionarios electos o designados. Desaparición de poderes en las entidades federativas.",Contra funcionarios electos,0,0
C-513,06/07/2016,A favor,Se les paguen el incentivo de carrera magisterial que perdieron con la reforma educativa,[a favor] se les paguen el incentivo de carrera magisterial que perdieron con la reforma educativa,5. Laborales,7. Prestaciones,Prestaciones,0,1
C-513,06/07/2016,A favor,Abrogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-513,06/07/2016,A favor,Les permitan decidir su cambio de adscripción,[a favor] les permitan decidir su cambio de adscripción,5. Laborales,8. Protestas por conflictos intra e intersindicales,Sindicales,0,0
C-514,09/07/2016,En contra,Violencia en Oaxaca (Hechos ocurridos en Nochixtlán),[en contra] violencia en oaxaca (hechos ocurridos en nochixtlán),1. Abusos de autoridades en protestas,1. Desalojos violentos,Represión de protestas,0,0
C-514,09/07/2016,En contra,Reforma Educativa,[en contra] reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-515,09/07/2016,A favor,Abrogación de la Reforma Educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-516,09/07/2016,A favor,"Renuncia del secretario de educación, Aurelio Nuño Mayer","[a favor] renuncia del secretario de educación, aurelio nuño mayer",10. Transparencia y negociación,"5. Reinstalación, remoción o renuncia de funcionarios electos o designados. Desaparición de poderes en las entidades federativas.",Contra funcionarios electos,0,0
C-516,09/07/2016,A favor,Cese la represión que el gobierno federal ejerce contra la CNTE,[a favor] cese la represión que el gobierno federal ejerce contra la cnte,1. Abusos de autoridades en protestas,3. Represión,Represión de protestas,0,0
C-516,09/07/2016,En contra,Suspender pagos por cerrera magisterial en la quincena pasada (reforma educativa),[en contra] suspender pagos por cerrera magisterial en la quincena pasada (reforma educativa),5. Laborales,9. Salarios,Salarios,0,1
C-517,12/07/2016,A favor,Liberación de presos políticos.,[a favor] liberación de los presos políticos,4. Justicia,1. Acciones u omisiones de funcionarios públicos – 9. Liberación de personas detenidas ilegalmente por su actividad política,Presos políticos,0,0
C-517,12/07/2016,A favor,Abrogación de la reforma educativa.,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-518,13/07/2016,En contra,Reforma educativa,[en contra] reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-519,14/07/2016,A favor,Mesa de negociación para atender sus demandas (estudiantes no aceptados),[a favor] mesa de negociación para atender sus demandas (estudiantes no aceptados),10. Transparencia y negociación,1. Apertura de mesas de negociación,Mesa de negociación,0,0
C-519,14/07/2016,A favor,Aumente inmediatamente la matrícula del IPN y que se les garantice un lugar en esa casa de estudios,[a favor] aumente inmediatamente la matrícula del ipn y que se les garantice un lugar en esa casa de estudios,2. Bienes y servicios (especie) / efectivo y presupuesto (dinero),3. Educación,Recursos (educación),0,0
C-519,14/07/2016,A favor,"Incrementar matrícula en UNAM, UAM, IPN, entre otras.","[a favor] incrementar matrícula en unam, uam, ipn, entre otras",2. Bienes y servicios (especie) / efectivo y presupuesto (dinero),3. Educación,Recursos (educación),0,0
C-519,14/07/2016,A favor,Expliquen la cancelación de la segunda vuelta del examen de ingreso al nivel superior del IPN,[a favor] expliquen la cancelación de la segunda vuelta del examen de ingreso al nivel superior del ipn,10. Transparencia y negociación,2. Rendición de cuentas informativa y explicativa,Rendición de cuentas (informativas),0,0
C-520,14/07/2016,En contra,Despidos de miles de docentes de la CNTE,[en contra] despidos de miles de docentes de la cnte,5. Laborales,4. Despidos,Despidos,0,0
C-520,14/07/2016,A favor,Abrogación de la Reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-521,14/07/2016,En contra,Intención de reformar la ley del Instituto de Crédito para los Trabajadores al Servicio del gobierno del Estado.,[en contra] intención de reformar la ley del instituto de crédito para los trabajadores al servicio del gobierno del estado,7. Reformas a leyes y políticas gubernamentales,3. No constitucionales,Reformas (no const.),0,0
C-522,15/07/2016,En contra,Reforma educativa,[en contra] reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-523,15/07/2016,En contra,Reformas aprobadas por los legisladores que privatiza el Instituto de Crédito para los Trabajadores al Servicio del Gobierno del Estado (ICTSGEM),[en contra] reformas aprobadas por los legisladores que privatiza el instituto de crédito para los trabajadores al servicio del gobierno del estado (ictsgem),7. Reformas a leyes y políticas gubernamentales,3. No constitucionales,Reformas (no const.),0,0
C-523,15/07/2016,En contra,"Acciones de los diputados ""vendidos"" y ""sumisos"" (sobre Reforma al Instituto de Crédito)","[en contra] acciones de los diputados ""vendidos"" y ""sumisos"" (sobre reforma al instituto de crédito)",10. Transparencia y negociación,4. Rendición de cuentas exigitiva de derechos,Rendición de cuentas (derechos),0,0
C-523,15/07/2016,En contra,Gobernador controle los miles de millones de pesos que aportan los 25 mil trabajadores al Instituto de crédito,[en contra] gobernador controle los miles de millones de pesos que aportan los 25 mil trabajadores al instituto de crédito,10. Transparencia y negociación,2. Rendición de cuentas informativa y explicativa,Rendición de cuentas (informativas),0,0
C-524,16/07/2016,A favor,Liberen a los maestros,[a favor] liberen a los maestros,4. Justicia,1. Acciones u omisiones de funcionarios públicos – 9. Liberación de personas detenidas ilegalmente por su actividad política,Presos políticos,0,0
C-524,16/07/2016,En contra,Apoyo a los maestros de Oaxaca en su lucha por la reforma educativa,[en contra] apoyo a los maestros de oaxaca en su lucha por la reforma educativa,1. Abusos de autoridades en protestas,3. Represión,Represión de protestas,0,1
C-525,16/07/2016,A favor,"Castigo a los responsables de la represión del pasado 19 de junio en Nochixtlán, Oaxaca.","[a favor] castigo a los responsables de la represión del pasado 19 de junio en nochixtlán, oaxaca",1. Abusos de autoridades en protestas,1. Desalojos violentos,Represión de protestas,0,0
C-525,16/07/2016,A favor,Libertad de los 15 maestros presos,[a favor] libertad de los 15 maestros presos,4. Justicia,1. Acciones u omisiones de funcionarios públicos – 9. Liberación de personas detenidas ilegalmente por su actividad política,Presos políticos,0,0
C-525,16/07/2016,A favor,Derogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-526,16/07/2016,A favor,Difundir el propósito de su lucha,[a favor] difundir el propósito de su lucha,6. Protección de derechos de grupos vulnerables,3. Derecho a la información verídica,Infomación verídica,0,0
C-526,16/07/2016,En contra,Reforma educativa,[en contra] reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-527,19/07/2016,A favor,Renuncia del titular de la SEP,"[a favor] renuncia del secretario de educación, aurelio nuño mayer",10. Transparencia y negociación,"5. Reinstalación, remoción o renuncia de funcionarios electos o designados. Desaparición de poderes en las entidades federativas.",Contra funcionarios electos,0,0
C-527,19/07/2016,A favor,Reinstalación de los despedidos,[a favor] reinstalación de los despedidos,5. Laborales,4. Despidos,Despidos,0,0
C-527,19/07/2016,A favor,Derogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-528,19/07/2016,A favor,"renuncia del titular de la Secretaría de Educación Pública, Aurelio Nuño","[a favor] renuncia del secretario de educación, aurelio nuño mayer",10. Transparencia y negociación,"5. Reinstalación, remoción o renuncia de funcionarios electos o designados. Desaparición de poderes en las entidades federativas.",Contra funcionarios electos,0,0
C-528,19/07/2016,A favor, reinstalación de los despedidos.,[a favor] reinstalación de los despedidos,5. Laborales,4. Despidos,Despidos,0,0
C-528,19/07/2016,A favor,derogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-528,19/07/2016,A favor,Fin a la represión contra los profesores,[a favor] fin a la represión contra los profesores,1. Abusos de autoridades en protestas,3. Represión,Represión de protestas,0,0
C-529,22/07/2016,A favor,Destitución del alcalde Marco Antonio Cancino González,[a favor] destitución del alcalde marco antonio cancino gonzález,10. Transparencia y negociación,"5. Reinstalación, remoción o renuncia de funcionarios electos o designados. Desaparición de poderes en las entidades federativas.",Contra funcionarios electos,0,0
C-529,22/07/2016,A favor,Derogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-530,25/07/2016,A favor,Dar cobertura a la mesa de negociaciones con el gobierno federal.,[a favor] dar cobertura a la mesa de negociaciones con el gobierno federal,6. Protección de derechos de grupos vulnerables,3. Derecho a la información verídica,Infomación verídica,0,0
C-530,25/07/2016,A favor,Abrogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-530,25/07/2016,A favor,Respuestas concretas a sus demandas.,[a favor] respuestas concretas a sus demandas,10. Transparencia y negociación,4. Rendición de cuentas exigitiva de derechos,Rendición de cuentas (derechos),0,0
C-531,25/07/2016,A favor,Abrogación de la reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-532,27/07/2016,A favor,Abrogación reforma educativa,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-533,29/07/2016,A favor,Que se garantice la protección de la salud y la integridad física de los obreros.,[a favor] que se garantice la protección de la salud y la integridad física de los obreros,5. Laborales,2. Condiciones de trabajo,Condiciones de trabajo,0,0
C-534,31/07/2016,A favor,Abrogación de la reforma educativa.,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-535,31/07/2016,A favor,"Cesen los despidos de maestros a través de la ""evaluación punitiva"".","[a favor] cesen los despidos de maestros a través de la ""evaluación punitiva""",5. Laborales,4. Despidos,Despidos,0,0
C-535,31/07/2016,A favor,Abrogación de la reforma educativa.,[a favor] abrogación de la reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
C-536,02/08/2016,En contra,Reforma educativa.,[en contra] reforma educativa,7. Reformas a leyes y políticas gubernamentales,2. Constitucionales,Reformas (constitucionales),0,1
